"Timestamp","Active Power(kWh)"
"5/19/2014 0:00","40.895101227393"
"5/20/2014 0:00","144.68249712717"
"5/21/2014 0:00","109.49590973738"
"5/22/2014 0:00","69.552881275139"
"5/23/2014 0:00","132.81729047398"
"5/24/2014 0:00","133.69383165835"
"5/25/2014 0:00","130.34539664319"
"5/26/2014 0:00","63.160277488748"
"5/27/2014 0:00","131.71573649436"
"5/28/2014 0:00","126.46701463032"
"5/29/2014 0:00","55.858194573918"
"5/30/2014 0:00","85.519340659906"
"5/31/2014 0:00","125.86544717227"
"6/1/2014 0:00","137.77923082882"
"6/2/2014 0:00","132.98709428631"
"6/3/2014 0:00","96.811307191471"
"6/4/2014 0:00","134.81674415562"
"6/5/2014 0:00","111.86045161758"
"6/6/2014 0:00","133.14111906545"
"6/7/2014 0:00","134.78491364711"
"6/8/2014 0:00","132.3787204651"
"6/9/2014 0:00","130.24680470134"
"6/10/2014 0:00","115.87532032938"
"6/11/2014 0:00","122.19403287256"
"6/12/2014 0:00","103.06953818123"
"6/13/2014 0:00","117.33140435075"
"6/14/2014 0:00","101.53348912953"
"6/15/2014 0:00","83.918366202347"
"6/16/2014 0:00","118.53855257313"
"6/17/2014 0:00","123.34415076178"
"6/18/2014 0:00","124.16956755664"
"6/19/2014 0:00","103.97854548839"
"6/20/2014 0:00","125.16633117826"
"6/21/2014 0:00","121.35247940273"
"6/22/2014 0:00","128.31937273462"
"6/23/2014 0:00","120.56379948037"
"6/24/2014 0:00","67.8460722405"
"6/25/2014 0:00","131.20871474977"
"6/26/2014 0:00","136.03406590562"
"6/27/2014 0:00","134.28829592904"
"6/28/2014 0:00","138.27960556706"
"6/29/2014 0:00","136.00222809976"
"6/30/2014 0:00","135.64037207814"
"7/1/2014 0:00","135.93638877809"
"7/2/2014 0:00","137.17499517598"
"7/3/2014 0:00","135.01506073455"
"7/4/2014 0:00","131.53247427154"
"7/5/2014 0:00","136.16468156786"
"7/6/2014 0:00","137.91853555127"
"7/7/2014 0:00","136.49314988995"
"7/8/2014 0:00","136.60134376527"
"7/9/2014 0:00","133.8699990715"
"7/10/2014 0:00","138.08306527018"
"7/11/2014 0:00","134.72084976198"
"7/12/2014 0:00","111.05157521843"
"7/13/2014 0:00","10.619248491979"
"7/14/2014 0:00","40.352383376895"
"7/15/2014 0:00","123.71219138956"
"7/16/2014 0:00","137.32981792436"
"7/17/2014 0:00","139.8598265973"
"7/18/2014 0:00","112.49334728781"
"7/19/2014 0:00","109.86552020855"
"7/20/2014 0:00","134.66431679739"
"7/21/2014 0:00","104.77185504509"
"7/22/2014 0:00","124.87326072332"
"7/23/2014 0:00","87.91296895939"
"7/24/2014 0:00","118.21696119812"
"7/25/2014 0:00","136.59038990669"
"7/26/2014 0:00","140.32455330454"
"7/27/2014 0:00","136.48780322549"
"7/28/2014 0:00","136.89773996835"
"7/29/2014 0:00","137.37750860649"
"7/30/2014 0:00","141.18958065499"
"7/31/2014 0:00","139.09186149465"
"8/1/2014 0:00","141.36916299364"
"8/2/2014 0:00","142.33003232677"
"8/3/2014 0:00","150.58400548117"
"8/4/2014 0:00","146.48531408341"
"8/5/2014 0:00","137.92529634008"
"8/6/2014 0:00","118.8691321269"
"8/7/2014 0:00","113.995877035"
"8/8/2014 0:00","148.52034493399"
"8/9/2014 0:00","148.49631866261"
"8/10/2014 0:00","150.09328570519"
"8/11/2014 0:00","148.86533526781"
"8/12/2014 0:00","149.43836887491"
"8/13/2014 0:00","155.67270107056"
"8/14/2014 0:00","154.3840841155"
"8/15/2014 0:00","156.10038240772"
"8/16/2014 0:00","145.8361889367"
"8/17/2014 0:00","149.78881974183"
"8/18/2014 0:00","156.55314296101"
"8/19/2014 0:00","155.81760804457"
"8/20/2014 0:00","154.71408814333"
"8/21/2014 0:00","155.17814173413"
"8/22/2014 0:00","154.87446347632"
"8/23/2014 0:00","154.74502500209"
"8/24/2014 0:00","154.99540721372"
"8/25/2014 0:00","156.96188084687"
"8/26/2014 0:00","157.0704011718"
"8/27/2014 0:00","161.7983920201"
"8/28/2014 0:00","160.38900253509"
"8/29/2014 0:00","157.29252498396"
"8/30/2014 0:00","159.95185274063"
"8/31/2014 0:00","157.63167045608"
"9/1/2014 0:00","156.60404831305"
"9/2/2014 0:00","161.63684154878"
"9/3/2014 0:00","158.1199464966"
"9/4/2014 0:00","155.49080910411"
"9/5/2014 0:00","88.371108392166"
"9/6/2014 0:00","102.70918013976"
"9/7/2014 0:00","151.79776692292"
"9/8/2014 0:00","148.96456933882"
"9/9/2014 0:00","154.78020543555"
"9/10/2014 0:00","161.89053576808"
"9/11/2014 0:00","138.56163852867"
"9/12/2014 0:00","161.6429220915"
"9/13/2014 0:00","166.09774850548"
"9/14/2014 0:00","163.38597539116"
"9/15/2014 0:00","160.76219331163"
"9/16/2014 0:00","151.47758061617"
"9/17/2014 0:00","147.3027732804"
"9/18/2014 0:00","147.03420152224"
"9/19/2014 0:00","146.5984349155"
"9/20/2014 0:00","163.11139357923"
"9/21/2014 0:00","175.89127129758"
"9/22/2014 0:00","174.98097261005"
"9/23/2014 0:00","159.11372086935"
"9/24/2014 0:00","174.55766785457"
"9/25/2014 0:00","171.75752758141"
"9/26/2014 0:00","170.01316759184"
"9/27/2014 0:00","169.0884953841"
"9/28/2014 0:00","167.34172324619"
"9/29/2014 0:00","160.29680594149"
"9/30/2014 0:00","155.20493053702"
"10/1/2014 0:00","160.00489184155"
"10/2/2014 0:00","170.62858864301"
"10/3/2014 0:00","163.73035695051"
"10/4/2014 0:00","164.34827621441"
"10/5/2014 0:00","164.91772665395"
"10/6/2014 0:00","157.10909237263"
"10/7/2014 0:00","163.90267016427"
"10/8/2014 0:00","169.92376932519"
"10/9/2014 0:00","175.27697496436"
"10/10/2014 0:00","168.88812559268"
"10/11/2014 0:00","172.39097632899"
"10/12/2014 0:00","171.07917603152"
"10/13/2014 0:00","156.72900355631"
"10/14/2014 0:00","160.19368035477"
"10/15/2014 0:00","190.5150913169"
"10/16/2014 0:00","189.88670375761"
"10/17/2014 0:00","184.32043298132"
"10/18/2014 0:00","185.56200368224"
"10/19/2014 0:00","181.6257809217"
"10/20/2014 0:00","172.26819089051"
"10/21/2014 0:00","175.64233043617"
"10/22/2014 0:00","172.68027805079"
"10/23/2014 0:00","161.09131428859"
"10/24/2014 0:00","158.01132822359"
"10/25/2014 0:00","169.71172319755"
"10/26/2014 0:00","174.0892644322"
"10/27/2014 0:00","154.80760721836"
"10/28/2014 0:00","65.260535690829"
"10/29/2014 0:00","158.67924602506"
"10/30/2014 0:00","133.46408389459"
"10/31/2014 0:00","65.606645427281"
"11/1/2014 0:00","59.155385194897"
"11/2/2014 0:00","146.95875499213"
"11/3/2014 0:00","167.48901994869"
"11/4/2014 0:00","129.44927197347"
"11/5/2014 0:00","178.75809372389"
"11/6/2014 0:00","177.87170799696"
"11/7/2014 0:00","172.24087300051"
"11/8/2014 0:00","173.80533980377"
"11/9/2014 0:00","150.41854155447"
"11/10/2014 0:00","180.63747006189"
